customer_id,customer_name,email_id
81,Wesley Gibbs,sony.shrestha@estudiantat.upc.edu
82,Antonio Powell,sony.sth8@gmail.com
83,Jennifer Sanders,sony.shrestha@estudiantat.upc.edu
84,Natasha Pierce,sony.sth8@gmail.com
85,Angela Duncan,sony.shrestha@estudiantat.upc.edu
86,Beth Reed,sony.sth8@gmail.com
87,Craig Bowen,sony.sth8@gmail.com
88,Danielle White,sony.sth8@gmail.com
89,Brandy Garrett,sony.sth8@gmail.com
90,Jessica Lowe,sony.sth8@gmail.com
91,Nancy Garcia,sony.sth8@gmail.com
92,Donna Sampson,sony.shrestha@estudiantat.upc.edu
93,Kevin Spence,sony.shrestha@estudiantat.upc.edu
94,Nancy Henderson,sony.sth8@gmail.com
95,Nicholas Navarro,sony.sth8@gmail.com
96,Kimberly Castro,sony.shrestha@estudiantat.upc.edu
97,Mark Davis,sony.sth8@gmail.com
98,Kelly Proctor,sony.sth8@gmail.com
99,Natasha Green,sony.sth8@gmail.com
100,Diana Barber,sony.shrestha@estudiantat.upc.edu
101,Robert Byrd,sony.shrestha@estudiantat.upc.edu
102,Gabriel Guerra,sony.sth8@gmail.com
103,James Schmidt,sony.shrestha@estudiantat.upc.edu
104,Vanessa Gonzalez,sony.sth8@gmail.com
105,April Little,sony.shrestha@estudiantat.upc.edu
106,Olivia Tapia,sony.shrestha@estudiantat.upc.edu
107,Katherine Perez,sony.shrestha@estudiantat.upc.edu
108,Jeffrey Ford,sony.shrestha@estudiantat.upc.edu
109,Billy Barron,sony.shrestha@estudiantat.upc.edu
110,Jonathan Bradshaw,sony.shrestha@estudiantat.upc.edu
111,Pamela Garcia,sony.shrestha@estudiantat.upc.edu
112,Isaiah Nunez,sony.sth8@gmail.com
113,Leslie Jackson,sony.shrestha@estudiantat.upc.edu
114,Michelle Brown,sony.sth8@gmail.com
115,Bryan King,sony.sth8@gmail.com
116,David Hamilton,sony.shrestha@estudiantat.upc.edu
117,Lisa Willis,sony.shrestha@estudiantat.upc.edu
118,Ricardo Rice,sony.sth8@gmail.com
119,Brian Coleman,sony.shrestha@estudiantat.upc.edu
120,Heather Snyder,sony.shrestha@estudiantat.upc.edu
121,Michael Roth,sony.sth8@gmail.com
122,Devin Bradshaw,sony.sth8@gmail.com
123,Kathleen Hanna,sony.sth8@gmail.com
124,Glen Schwartz,sony.shrestha@estudiantat.upc.edu
125,Jessica Taylor,sony.sth8@gmail.com
126,Jade Mayo,sony.shrestha@estudiantat.upc.edu
127,Deborah Alexander,sony.shrestha@estudiantat.upc.edu
128,Lauren Vazquez,sony.shrestha@estudiantat.upc.edu
129,John Martin,sony.sth8@gmail.com
130,Angela Booker,sony.sth8@gmail.com
131,Natalie Brown,sony.sth8@gmail.com
132,Lawrence Baker Jr.,sony.shrestha@estudiantat.upc.edu
133,Phillip Warner,sony.shrestha@estudiantat.upc.edu
134,Ms. Tara Hughes,sony.sth8@gmail.com
135,Edward Crawford,sony.sth8@gmail.com
136,Kelsey Harris,sony.sth8@gmail.com
137,Veronica Young,sony.sth8@gmail.com
138,Jeff Bowen,sony.shrestha@estudiantat.upc.edu
139,Emily Melendez,sony.sth8@gmail.com
140,Michelle Reynolds,sony.shrestha@estudiantat.upc.edu
141,Amanda Simmons,sony.sth8@gmail.com
142,Andrew Solomon,sony.shrestha@estudiantat.upc.edu
143,Ryan Erickson,sony.shrestha@estudiantat.upc.edu
144,Matthew Ramirez,sony.sth8@gmail.com
145,Sandra Chase,sony.shrestha@estudiantat.upc.edu
146,Alexis Gomez,sony.shrestha@estudiantat.upc.edu
147,Katie Henderson,sony.sth8@gmail.com
148,Allen Curry,sony.sth8@gmail.com
149,Jeffrey Callahan,sony.sth8@gmail.com
150,Peter Sexton,sony.sth8@gmail.com
151,Jessica Watson,sony.shrestha@estudiantat.upc.edu
152,Brittany Ryan,sony.shrestha@estudiantat.upc.edu
153,Heather Conway,sony.sth8@gmail.com
154,Shawn Cook,sony.shrestha@estudiantat.upc.edu
155,Walter Guerrero,sony.shrestha@estudiantat.upc.edu
156,Rebecca Campbell,sony.shrestha@estudiantat.upc.edu
157,Steven Cobb,sony.sth8@gmail.com
158,Mary Salinas,sony.shrestha@estudiantat.upc.edu
159,David Hayden,sony.shrestha@estudiantat.upc.edu
160,Alexander Lewis,sony.shrestha@estudiantat.upc.edu
161,Terry Russell,sony.shrestha@estudiantat.upc.edu
162,Jonathan Hall,sony.sth8@gmail.com
163,Ethan Bradley,sony.shrestha@estudiantat.upc.edu
164,Samuel Walton,sony.sth8@gmail.com
165,Mary Fields,sony.shrestha@estudiantat.upc.edu
166,Cameron Gill,sony.shrestha@estudiantat.upc.edu
167,Joanna Collins,sony.sth8@gmail.com
168,Mary Greer,sony.shrestha@estudiantat.upc.edu
169,Anna Case,sony.sth8@gmail.com
170,William Obrien,sony.sth8@gmail.com
171,Joseph Hooper,sony.shrestha@estudiantat.upc.edu
172,Mrs. Selena Wheeler,sony.sth8@gmail.com
173,Erica Zamora,sony.sth8@gmail.com
174,Rachel Harris,sony.sth8@gmail.com
175,Miranda Chambers,sony.shrestha@estudiantat.upc.edu
176,Douglas Reeves,sony.shrestha@estudiantat.upc.edu
177,Erin Buchanan,sony.shrestha@estudiantat.upc.edu
178,Rebecca Reed,sony.sth8@gmail.com
179,Gwendolyn Fields DVM,sony.sth8@gmail.com
180,Madison Diaz,sony.sth8@gmail.com
181,Lauren Craig,sony.shrestha@estudiantat.upc.edu
182,Dr. Toni Kirk MD,sony.sth8@gmail.com
183,Kelly Richardson,sony.shrestha@estudiantat.upc.edu
184,Jennifer Nicholson,sony.sth8@gmail.com
185,Amber Vazquez,sony.sth8@gmail.com
186,Jennifer Booker,sony.sth8@gmail.com
187,Joyce Webb,sony.shrestha@estudiantat.upc.edu
188,Kimberly Howell,sony.sth8@gmail.com
189,Mr. Antonio Brady DDS,sony.sth8@gmail.com
190,Stacy Hawkins,sony.sth8@gmail.com
191,Melissa Singh,sony.shrestha@estudiantat.upc.edu
192,Mary Wilkins,sony.shrestha@estudiantat.upc.edu
193,Brandon Thompson,sony.sth8@gmail.com
194,Barbara Martin,sony.sth8@gmail.com
195,Dennis Escobar,sony.shrestha@estudiantat.upc.edu
196,Leslie Clarke,sony.shrestha@estudiantat.upc.edu
197,William Greene,sony.shrestha@estudiantat.upc.edu
198,Jerome Joseph,sony.sth8@gmail.com
199,Andre White,sony.sth8@gmail.com
200,Danny Bowers,sony.sth8@gmail.com
201,Rachel Mathews,sony.shrestha@estudiantat.upc.edu
202,Casey Jordan,sony.shrestha@estudiantat.upc.edu
203,Lori French,sony.sth8@gmail.com
204,Laura Andrade,sony.shrestha@estudiantat.upc.edu
205,Brandon Guerrero,sony.shrestha@estudiantat.upc.edu
206,Tiffany Graham,sony.shrestha@estudiantat.upc.edu
207,David Morris,sony.sth8@gmail.com
208,Jessica Richardson,sony.sth8@gmail.com
209,Sarah Anderson,sony.shrestha@estudiantat.upc.edu
210,Kathy Taylor,sony.shrestha@estudiantat.upc.edu
211,Steven Freeman,sony.shrestha@estudiantat.upc.edu
212,Monica Lozano,sony.sth8@gmail.com
213,Garrett Montgomery,sony.shrestha@estudiantat.upc.edu
214,Joshua Myers,sony.sth8@gmail.com
215,Emily Stone,sony.shrestha@estudiantat.upc.edu
216,William Stephens,sony.shrestha@estudiantat.upc.edu
217,Brian Meyer,sony.shrestha@estudiantat.upc.edu
218,Derrick Hendricks,sony.sth8@gmail.com
219,Diana Herrera,sony.shrestha@estudiantat.upc.edu
220,Steven Barber,sony.sth8@gmail.com
221,Jennifer Day,sony.shrestha@estudiantat.upc.edu
222,Jennifer Padilla,sony.shrestha@estudiantat.upc.edu
223,Erin Dalton,sony.sth8@gmail.com
224,Jennifer Farmer,sony.sth8@gmail.com
225,Carol Mccoy,sony.shrestha@estudiantat.upc.edu
226,Brenda Mcclain,sony.sth8@gmail.com
227,Mary Rivas,sony.shrestha@estudiantat.upc.edu
228,Eric Rose,sony.shrestha@estudiantat.upc.edu
229,Randy Rodriguez,sony.sth8@gmail.com
230,George Rogers,sony.sth8@gmail.com
231,Kendra Smith,sony.shrestha@estudiantat.upc.edu
232,Kyle Jones,sony.shrestha@estudiantat.upc.edu
233,Vincent Downs,sony.sth8@gmail.com
234,Jennifer Jenkins,sony.sth8@gmail.com
235,Holly Jordan,sony.sth8@gmail.com
236,Sue Beck,sony.shrestha@estudiantat.upc.edu
237,Nicholas Price,sony.sth8@gmail.com
238,Laura Gomez,sony.shrestha@estudiantat.upc.edu
239,Michael Hartman,sony.sth8@gmail.com
240,Melissa Medina,sony.shrestha@estudiantat.upc.edu
241,Joshua Ellis,sony.sth8@gmail.com
242,Patrick Edwards,sony.sth8@gmail.com
243,Julie Blackwell,sony.shrestha@estudiantat.upc.edu
244,Anita Davis,sony.shrestha@estudiantat.upc.edu
245,Mrs. Susan Torres PhD,sony.shrestha@estudiantat.upc.edu
246,Christian Johnson,sony.shrestha@estudiantat.upc.edu
247,Sarah Huynh,sony.sth8@gmail.com
248,Juan Ferguson,sony.shrestha@estudiantat.upc.edu
249,Wanda Garza,sony.sth8@gmail.com
250,Alyssa Johnson,sony.sth8@gmail.com
251,Stephanie Holland,sony.sth8@gmail.com
252,Marc Wood,sony.sth8@gmail.com
253,Rachel Miranda,sony.sth8@gmail.com
254,Andrea Ortiz,sony.sth8@gmail.com
255,Jerry Gibson,sony.shrestha@estudiantat.upc.edu
256,Raymond Burton,sony.sth8@gmail.com
257,Aimee Kelly,sony.sth8@gmail.com
258,Matthew Reyes DDS,sony.sth8@gmail.com
259,Kristin Stephenson,sony.shrestha@estudiantat.upc.edu
260,Kyle Kelly,sony.sth8@gmail.com
261,Lindsay Anderson,sony.sth8@gmail.com
262,Jim Nolan,sony.sth8@gmail.com
263,Jason Mendoza,sony.shrestha@estudiantat.upc.edu
264,Brittany Blackwell,sony.shrestha@estudiantat.upc.edu
265,Scott Monroe,sony.shrestha@estudiantat.upc.edu
266,Richard Walsh,sony.shrestha@estudiantat.upc.edu
267,Sherry Escobar,sony.shrestha@estudiantat.upc.edu
268,George Rodriguez,sony.sth8@gmail.com
269,Isaac Clark,sony.sth8@gmail.com
270,Anthony Berry,sony.sth8@gmail.com
271,Christopher Allen,sony.shrestha@estudiantat.upc.edu
272,Kristin Fritz,sony.shrestha@estudiantat.upc.edu
273,Anthony Haley,sony.sth8@gmail.com
274,George Phillips,sony.sth8@gmail.com
275,Joshua Turner II,sony.shrestha@estudiantat.upc.edu
276,Christina Garcia,sony.sth8@gmail.com
277,Marissa Davis,sony.shrestha@estudiantat.upc.edu
278,Stephanie Steele,sony.shrestha@estudiantat.upc.edu
279,Charles Johnson,sony.sth8@gmail.com
280,Steven Taylor,sony.sth8@gmail.com
281,Jeffrey Warren,sony.shrestha@estudiantat.upc.edu
282,Tracy Young DDS,sony.sth8@gmail.com
283,Nancy Wood,sony.shrestha@estudiantat.upc.edu
284,Jessica Gonzalez,sony.shrestha@estudiantat.upc.edu
285,Kelsey Tucker,sony.shrestha@estudiantat.upc.edu
286,Melissa Wilson,sony.sth8@gmail.com
287,Dr. Alan Everett,sony.sth8@gmail.com
288,Mary Harrell,sony.shrestha@estudiantat.upc.edu
289,Kelsey Griffin,sony.sth8@gmail.com
290,Laura Wilson,sony.sth8@gmail.com
291,Luke Curtis,sony.sth8@gmail.com
292,Sarah Howell,sony.shrestha@estudiantat.upc.edu
293,Ryan Coleman,sony.sth8@gmail.com
294,Benjamin Chung,sony.shrestha@estudiantat.upc.edu
295,Mrs. Felicia Dunn MD,sony.sth8@gmail.com
296,Laura Hall,sony.sth8@gmail.com
297,David Gomez,sony.shrestha@estudiantat.upc.edu
298,Kelly Carter,sony.sth8@gmail.com
299,Jennifer Thomas,sony.sth8@gmail.com
300,Logan Parker,sony.sth8@gmail.com
301,Adam Schmidt,sony.shrestha@estudiantat.upc.edu
302,Kelsey Webb,sony.sth8@gmail.com
303,Aaron Nolan,sony.sth8@gmail.com
304,Susan Maldonado,sony.sth8@gmail.com
305,Kim Tran,sony.shrestha@estudiantat.upc.edu
306,Jane Patterson,sony.shrestha@estudiantat.upc.edu
307,Joshua Ewing,sony.shrestha@estudiantat.upc.edu
308,Dennis Khan,sony.shrestha@estudiantat.upc.edu
309,Paul Cordova,sony.shrestha@estudiantat.upc.edu
310,Krystal Williams,sony.shrestha@estudiantat.upc.edu
311,Douglas Torres,sony.shrestha@estudiantat.upc.edu
312,Tracy Garcia,sony.shrestha@estudiantat.upc.edu
313,Yvette Greene,sony.shrestha@estudiantat.upc.edu
314,Brian Morales,sony.sth8@gmail.com
315,Jeremy Owens,sony.shrestha@estudiantat.upc.edu
316,Jacob Bowman,sony.shrestha@estudiantat.upc.edu
317,Ashley Mills,sony.shrestha@estudiantat.upc.edu
318,Christopher Mcdonald,sony.sth8@gmail.com
319,Brandon Johnson,sony.shrestha@estudiantat.upc.edu
320,Corey Lee,sony.sth8@gmail.com
321,Cindy Griffin,sony.sth8@gmail.com
322,Willie Ramos,sony.shrestha@estudiantat.upc.edu
323,Brandon Stevenson,sony.shrestha@estudiantat.upc.edu
324,Alison Cook,sony.sth8@gmail.com
325,Michael Simmons,sony.sth8@gmail.com
326,Dorothy Ortega,sony.shrestha@estudiantat.upc.edu
327,Heather Adams,sony.shrestha@estudiantat.upc.edu
328,Brian Patterson,sony.sth8@gmail.com
329,Mark Hale,sony.sth8@gmail.com
330,Joseph Ellis,sony.sth8@gmail.com
331,Richard Bender,sony.sth8@gmail.com
332,Carolyn Hays,sony.shrestha@estudiantat.upc.edu
333,Steven Rodriguez,sony.sth8@gmail.com
334,Julie Willis,sony.sth8@gmail.com
335,Lisa Webster,sony.shrestha@estudiantat.upc.edu
336,Sierra Hernandez,sony.sth8@gmail.com
337,Julie Hughes,sony.sth8@gmail.com
338,James Townsend,sony.sth8@gmail.com
339,Megan Sampson,sony.sth8@gmail.com
340,Melanie Ayala,sony.sth8@gmail.com
341,Benjamin Daniels,sony.shrestha@estudiantat.upc.edu
342,Frances Spears,sony.shrestha@estudiantat.upc.edu
343,Kimberly Wood,sony.shrestha@estudiantat.upc.edu
344,Patrick Anderson,sony.shrestha@estudiantat.upc.edu
345,Joseph Johnson,sony.sth8@gmail.com
346,Kelly Coleman,sony.sth8@gmail.com
347,Joshua Allen,sony.shrestha@estudiantat.upc.edu
348,Joseph Graves,sony.shrestha@estudiantat.upc.edu
349,Nicole Smith,sony.shrestha@estudiantat.upc.edu
350,Charles Craig,sony.sth8@gmail.com
351,Corey Smith,sony.shrestha@estudiantat.upc.edu
352,Crystal Frank,sony.shrestha@estudiantat.upc.edu
353,Riley Smith,sony.shrestha@estudiantat.upc.edu
354,Lee Roberts,sony.sth8@gmail.com
355,Elizabeth Kirby,sony.shrestha@estudiantat.upc.edu
356,Zachary Cunningham,sony.sth8@gmail.com
357,Jeanette Shelton,sony.shrestha@estudiantat.upc.edu
358,Kristen Pratt,sony.sth8@gmail.com
359,Joel Hensley,sony.shrestha@estudiantat.upc.edu
360,Laura Briggs DVM,sony.shrestha@estudiantat.upc.edu
361,Timothy Marsh,sony.shrestha@estudiantat.upc.edu
362,Jessica Fox MD,sony.shrestha@estudiantat.upc.edu
363,Franklin Mccoy,sony.sth8@gmail.com
364,Stacey Guzman,sony.shrestha@estudiantat.upc.edu
365,David Ellison,sony.sth8@gmail.com
366,Mr. Derek Martin,sony.sth8@gmail.com
367,Jennifer Wright,sony.shrestha@estudiantat.upc.edu
368,Kevin Romero,sony.shrestha@estudiantat.upc.edu
369,Alison Johnson,sony.sth8@gmail.com
370,Todd Hunt,sony.sth8@gmail.com
371,April Fuentes,sony.shrestha@estudiantat.upc.edu
372,Paige Ortega,sony.sth8@gmail.com
373,Carolyn Smith,sony.sth8@gmail.com
374,Timothy Lopez,sony.shrestha@estudiantat.upc.edu
375,Dr. Tiffany Wilson,sony.sth8@gmail.com
376,Victoria Harding,sony.sth8@gmail.com
377,Katherine Dean,sony.sth8@gmail.com
378,Rhonda Ware,sony.shrestha@estudiantat.upc.edu
379,John Roberson,sony.shrestha@estudiantat.upc.edu
380,Samantha Short,sony.shrestha@estudiantat.upc.edu
381,Andrew Smith,sony.sth8@gmail.com
382,Sherry Charles,sony.sth8@gmail.com
383,Aaron Hodge,sony.sth8@gmail.com
384,Carrie Cobb,sony.shrestha@estudiantat.upc.edu
385,Ryan Barnes,sony.sth8@gmail.com
386,Caitlin Hernandez,sony.shrestha@estudiantat.upc.edu
387,Brian Hudson,sony.shrestha@estudiantat.upc.edu
388,David Long,sony.shrestha@estudiantat.upc.edu
389,Edwin Nelson,sony.sth8@gmail.com
390,Matthew Walsh,sony.shrestha@estudiantat.upc.edu
391,Daniel Campos,sony.shrestha@estudiantat.upc.edu
392,Michelle Rodgers,sony.shrestha@estudiantat.upc.edu
393,Amy Williams,sony.sth8@gmail.com
394,Cathy Riley,sony.sth8@gmail.com
395,David Chaney,sony.sth8@gmail.com
396,Melissa Parker,sony.shrestha@estudiantat.upc.edu
397,Christopher Trevino,sony.shrestha@estudiantat.upc.edu
398,Michael Wilkinson,sony.sth8@gmail.com
399,Chelsea Rice,sony.sth8@gmail.com
400,Deanna House,sony.sth8@gmail.com
401,Taylor Holt,sony.shrestha@estudiantat.upc.edu
402,Matthew Simmons,sony.sth8@gmail.com
403,Jesus Smith,sony.shrestha@estudiantat.upc.edu
404,Michelle Johns,sony.sth8@gmail.com
405,Jill Garcia,sony.shrestha@estudiantat.upc.edu
406,Catherine Thompson,sony.shrestha@estudiantat.upc.edu
407,Kenneth Long,sony.sth8@gmail.com
408,Isaac Cowan,sony.shrestha@estudiantat.upc.edu
409,Maxwell Moss,sony.sth8@gmail.com
410,Julian Patterson,sony.shrestha@estudiantat.upc.edu
411,Jessica Grant,sony.shrestha@estudiantat.upc.edu
412,Troy Alvarado,sony.shrestha@estudiantat.upc.edu
413,Lauren Silva,sony.shrestha@estudiantat.upc.edu
414,Chad Brown,sony.shrestha@estudiantat.upc.edu
415,Dylan Allen,sony.sth8@gmail.com
416,William Dougherty,sony.shrestha@estudiantat.upc.edu
417,Mr. Anthony Peterson,sony.shrestha@estudiantat.upc.edu
418,Haley Webb,sony.sth8@gmail.com
419,Christine Hill,sony.sth8@gmail.com
420,Jeremiah Weber,sony.sth8@gmail.com
421,Joseph Wilson,sony.sth8@gmail.com
422,Heather Lang,sony.shrestha@estudiantat.upc.edu
423,Michelle Ellis,sony.sth8@gmail.com
424,Randall Watson,sony.shrestha@estudiantat.upc.edu
425,Thomas Ballard,sony.shrestha@estudiantat.upc.edu
426,Zachary Griffin,sony.sth8@gmail.com
427,Jennifer Butler,sony.sth8@gmail.com
428,Brian Odom,sony.shrestha@estudiantat.upc.edu
429,Dr. Jason Bennett,sony.sth8@gmail.com
430,Christopher Sanchez,sony.sth8@gmail.com
431,Michael Perez,sony.shrestha@estudiantat.upc.edu
432,David Gonzalez,sony.sth8@gmail.com
433,Ashley Coleman,sony.shrestha@estudiantat.upc.edu
434,Ricky Wolf,sony.shrestha@estudiantat.upc.edu
435,Bruce Ritter,sony.shrestha@estudiantat.upc.edu
436,Whitney Huang,sony.shrestha@estudiantat.upc.edu
437,Brenda Swanson,sony.sth8@gmail.com
438,Jason Campbell,sony.shrestha@estudiantat.upc.edu
439,Nathan Rodriguez,sony.shrestha@estudiantat.upc.edu
440,Patricia Wilson,sony.shrestha@estudiantat.upc.edu
441,Jesse Perez PhD,sony.sth8@gmail.com
442,Ashley Haas,sony.sth8@gmail.com
443,Katie Lewis,sony.shrestha@estudiantat.upc.edu
444,Ralph Thomas,sony.sth8@gmail.com
445,Zachary Ross,sony.sth8@gmail.com
446,Jason Chapman,sony.shrestha@estudiantat.upc.edu
447,David Smith,sony.shrestha@estudiantat.upc.edu
448,Michael Smith,sony.sth8@gmail.com
449,Melissa Holt,sony.shrestha@estudiantat.upc.edu
450,Yvonne Crawford,sony.shrestha@estudiantat.upc.edu
451,Emily Johnson,sony.sth8@gmail.com
452,Amy Juarez,sony.shrestha@estudiantat.upc.edu
453,Vicki Elliott,sony.sth8@gmail.com
454,Mr. Nicholas Smith MD,sony.shrestha@estudiantat.upc.edu
455,Stephen Green,sony.sth8@gmail.com
456,Robert Woodard,sony.shrestha@estudiantat.upc.edu
457,Eric Jones,sony.sth8@gmail.com
458,Richard Melendez,sony.shrestha@estudiantat.upc.edu
459,Melissa Cardenas,sony.shrestha@estudiantat.upc.edu
460,Cynthia Johnson,sony.sth8@gmail.com
461,Mr. Marcus Butler MD,sony.shrestha@estudiantat.upc.edu
462,Brett Rollins,sony.sth8@gmail.com
463,Hannah Kelly,sony.shrestha@estudiantat.upc.edu
464,Mark Roberts,sony.sth8@gmail.com
465,Misty Carter,sony.sth8@gmail.com
466,Jason Mitchell,sony.shrestha@estudiantat.upc.edu
467,Caitlin Martin,sony.sth8@gmail.com
468,Jamie Jones,sony.sth8@gmail.com
469,James Alexander,sony.sth8@gmail.com
470,Thomas Carroll,sony.shrestha@estudiantat.upc.edu
471,Laura Nguyen,sony.sth8@gmail.com
472,Jesus Arroyo,sony.shrestha@estudiantat.upc.edu
473,Andrea James,sony.shrestha@estudiantat.upc.edu
474,Victoria Torres,sony.shrestha@estudiantat.upc.edu
475,Rhonda Moore,sony.sth8@gmail.com
476,John Hampton,sony.shrestha@estudiantat.upc.edu
477,Jimmy Yoder,sony.shrestha@estudiantat.upc.edu
478,David Bradley,sony.sth8@gmail.com
479,Charles Rowe,sony.shrestha@estudiantat.upc.edu
480,Michael Duran,sony.sth8@gmail.com
481,Tonya Jones,sony.sth8@gmail.com
482,Denise Jones,sony.shrestha@estudiantat.upc.edu
483,Justin Holmes,sony.sth8@gmail.com
484,Meghan Chandler,sony.shrestha@estudiantat.upc.edu
485,Jared Smith,sony.sth8@gmail.com
486,Michael Kelley,sony.sth8@gmail.com
487,Robert Ortega,sony.shrestha@estudiantat.upc.edu
488,Debra George,sony.shrestha@estudiantat.upc.edu
489,David Oneill,sony.sth8@gmail.com
490,Erik Bates,sony.shrestha@estudiantat.upc.edu
491,Kristopher Newman,sony.shrestha@estudiantat.upc.edu
492,Cole Clark,sony.sth8@gmail.com
493,James Cruz,sony.sth8@gmail.com
494,Margaret Mahoney,sony.shrestha@estudiantat.upc.edu
495,Angela Thompson,sony.shrestha@estudiantat.upc.edu
496,Alexis Hopkins,sony.shrestha@estudiantat.upc.edu
497,Kristy Fisher,sony.shrestha@estudiantat.upc.edu
498,Gina Gordon,sony.shrestha@estudiantat.upc.edu
499,Brian Martin,sony.sth8@gmail.com
500,Jerry Preston,sony.shrestha@estudiantat.upc.edu
